,state,county,year,industry,sex,agegrp,Emp,FIPS
0,01,001,2016,311,0,A00,0.0,01001
1,01,003,2016,311,0,A00,267.25,01003
2,01,005,2016,311,0,A00,1383.75,01005
3,01,009,2016,311,0,A00,661.25,01009
4,01,011,2016,311,0,A00,786.0,01011
5,01,015,2016,311,0,A00,122.25,01015
6,01,021,2016,311,0,A00,,01021
7,01,027,2016,311,0,A00,,01027
8,01,029,2016,311,0,A00,0.0,01029
9,01,031,2016,311,0,A00,1902.5,01031
10,01,033,2016,311,0,A00,53.0,01033
11,01,035,2016,311,0,A00,,01035
12,01,039,2016,311,0,A00,26.25,01039
13,01,041,2016,311,0,A00,,01041
14,01,043,2016,311,0,A00,444.25,01043
15,01,045,2016,311,0,A00,,01045
16,01,047,2016,311,0,A00,195.75,01047
17,01,049,2016,311,0,A00,1015.25,01049
18,01,051,2016,311,0,A00,13.75,01051
19,01,053,2016,311,0,A00,18.666666666666668,01053
20,01,055,2016,311,0,A00,1530.75,01055
21,01,057,2016,311,0,A00,,01057
22,01,059,2016,311,0,A00,1727.25,01059
23,01,061,2016,311,0,A00,35.75,01061
24,01,063,2016,311,0,A00,,01063
25,01,065,2016,311,0,A00,75.0,01065
26,01,067,2016,311,0,A00,110.5,01067
27,01,069,2016,311,0,A00,1313.0,01069
28,01,073,2016,311,0,A00,2162.5,01073
29,01,077,2016,311,0,A00,71.0,01077
30,01,079,2016,311,0,A00,,01079
31,01,081,2016,311,0,A00,180.25,01081
32,01,083,2016,311,0,A00,35.5,01083
33,01,085,2016,311,0,A00,141.5,01085
34,01,089,2016,311,0,A00,133.25,01089
35,01,091,2016,311,0,A00,,01091
36,01,095,2016,311,0,A00,6983.0,01095
37,01,097,2016,311,0,A00,1025.25,01097
38,01,099,2016,311,0,A00,,01099
39,01,101,2016,311,0,A00,1614.0,01101
40,01,103,2016,311,0,A00,3214.0,01103
41,01,105,2016,311,0,A00,444.25,01105
42,01,107,2016,311,0,A00,,01107
43,01,109,2016,311,0,A00,295.75,01109
44,01,111,2016,311,0,A00,,01111
45,01,113,2016,311,0,A00,,01113
46,01,115,2016,311,0,A00,128.75,01115
47,01,117,2016,311,0,A00,313.0,01117
48,01,119,2016,311,0,A00,0.0,01119
49,01,121,2016,311,0,A00,329.5,01121
50,01,123,2016,311,0,A00,,01123
51,01,125,2016,311,0,A00,608.0,01125
52,01,127,2016,311,0,A00,,01127
53,01,129,2016,311,0,A00,,01129
54,01,131,2016,311,0,A00,0.0,01131
55,01,133,2016,311,0,A00,,01133
56,01,003,2016,312,0,A00,38.5,01003
57,01,011,2016,312,0,A00,,01011
58,01,015,2016,312,0,A00,50.25,01015
59,01,017,2016,312,0,A00,,01017
60,01,021,2016,312,0,A00,,01021
61,01,029,2016,312,0,A00,,01029
62,01,043,2016,312,0,A00,0.0,01043
63,01,045,2016,312,0,A00,,01045
64,01,055,2016,312,0,A00,,01055
65,01,069,2016,312,0,A00,,01069
66,01,073,2016,312,0,A00,1355.0,01073
67,01,077,2016,312,0,A00,,01077
68,01,081,2016,312,0,A00,19.75,01081
69,01,089,2016,312,0,A00,96.25,01089
70,01,097,2016,312,0,A00,337.75,01097
71,01,099,2016,312,0,A00,0.0,01099
72,01,101,2016,312,0,A00,103.0,01101
73,01,117,2016,312,0,A00,16.5,01117
74,01,119,2016,312,0,A00,,01119
75,01,125,2016,312,0,A00,24.0,01125
76,01,019,2016,313,0,A00,,01019
77,01,021,2016,313,0,A00,,01021
78,01,033,2016,313,0,A00,,01033
79,01,039,2016,313,0,A00,,01039
80,01,049,2016,313,0,A00,174.75,01049
81,01,051,2016,313,0,A00,,01051
82,01,053,2016,313,0,A00,,01053
83,01,057,2016,313,0,A00,,01057
84,01,061,2016,313,0,A00,,01061
85,01,069,2016,313,0,A00,,01069
86,01,071,2016,313,0,A00,1320.25,01071
87,01,073,2016,313,0,A00,,01073
88,01,081,2016,313,0,A00,50.5,01081
89,01,089,2016,313,0,A00,,01089
90,01,095,2016,313,0,A00,,01095
91,01,111,2016,313,0,A00,629.75,01111
92,01,113,2016,313,0,A00,,01113
93,01,121,2016,313,0,A00,222.5,01121
94,01,123,2016,313,0,A00,,01123
95,01,125,2016,313,0,A00,,01125
96,01,001,2016,314,0,A00,,01001
97,01,003,2016,314,0,A00,103.5,01003
98,01,015,2016,314,0,A00,124.75,01015
99,01,017,2016,314,0,A00,,01017
100,01,019,2016,314,0,A00,,01019
101,01,025,2016,314,0,A00,0.0,01025
102,01,031,2016,314,0,A00,,01031
103,01,033,2016,314,0,A00,,01033
104,01,035,2016,314,0,A00,,01035
105,01,043,2016,314,0,A00,193.0,01043
106,01,045,2016,314,0,A00,,01045
107,01,047,2016,314,0,A00,,01047
108,01,049,2016,314,0,A00,,01049
109,01,051,2016,314,0,A00,,01051
110,01,053,2016,314,0,A00,,01053
111,01,055,2016,314,0,A00,,01055
112,01,057,2016,314,0,A00,,01057
113,01,059,2016,314,0,A00,,01059
114,01,061,2016,314,0,A00,,01061
115,01,069,2016,314,0,A00,219.25,01069
116,01,071,2016,314,0,A00,1500.75,01071
117,01,073,2016,314,0,A00,74.0,01073
118,01,077,2016,314,0,A00,30.0,01077
119,01,079,2016,314,0,A00,,01079
120,01,081,2016,314,0,A00,29.0,01081
121,01,083,2016,314,0,A00,,01083
122,01,089,2016,314,0,A00,189.5,01089
123,01,091,2016,314,0,A00,,01091
124,01,093,2016,314,0,A00,,01093
125,01,095,2016,314,0,A00,,01095
126,01,097,2016,314,0,A00,194.25,01097
127,01,099,2016,314,0,A00,,01099
128,01,101,2016,314,0,A00,,01101
129,01,103,2016,314,0,A00,222.5,01103
130,01,115,2016,314,0,A00,,01115
131,01,117,2016,314,0,A00,,01117
132,01,119,2016,314,0,A00,,01119
133,01,121,2016,314,0,A00,,01121
134,01,123,2016,314,0,A00,,01123
135,01,125,2016,314,0,A00,6.5,01125
136,01,127,2016,314,0,A00,0.0,01127
137,01,133,2016,314,0,A00,,01133
138,01,003,2016,315,0,A00,,01003
139,01,009,2016,315,0,A00,,01009
140,01,015,2016,315,0,A00,,01015
141,01,019,2016,315,0,A00,,01019
142,01,027,2016,315,0,A00,,01027
143,01,029,2016,315,0,A00,,01029
144,01,031,2016,315,0,A00,,01031
145,01,033,2016,315,0,A00,0.0,01033
146,01,035,2016,315,0,A00,,01035
147,01,039,2016,315,0,A00,193.5,01039
148,01,043,2016,315,0,A00,,01043
149,01,047,2016,315,0,A00,,01047
150,01,049,2016,315,0,A00,1197.5,01049
151,01,051,2016,315,0,A00,,01051
152,01,061,2016,315,0,A00,0.0,01061
153,01,069,2016,315,0,A00,,01069
154,01,073,2016,315,0,A00,25.0,01073
155,01,077,2016,315,0,A00,,01077
156,01,079,2016,315,0,A00,,01079
157,01,081,2016,315,0,A00,0.0,01081
158,01,083,2016,315,0,A00,,01083
159,01,093,2016,315,0,A00,,01093
160,01,095,2016,315,0,A00,,01095
161,01,097,2016,315,0,A00,14.0,01097
162,01,113,2016,315,0,A00,6.75,01113
163,01,115,2016,315,0,A00,,01115
164,01,121,2016,315,0,A00,,01121
165,01,123,2016,315,0,A00,386.5,01123
166,01,127,2016,315,0,A00,,01127
167,01,039,2016,316,0,A00,,01039
168,01,049,2016,316,0,A00,22.0,01049
169,01,055,2016,316,0,A00,,01055
170,01,071,2016,316,0,A00,6.25,01071
171,01,073,2016,316,0,A00,,01073
172,01,081,2016,316,0,A00,,01081
173,01,113,2016,316,0,A00,,01113
174,01,125,2016,316,0,A00,0.0,01125
175,01,001,2016,321,0,A00,,01001
176,01,003,2016,321,0,A00,369.0,01003
177,01,005,2016,321,0,A00,261.25,01005
178,01,007,2016,321,0,A00,252.75,01007
179,01,009,2016,321,0,A00,,01009
180,01,013,2016,321,0,A00,481.5,01013
181,01,015,2016,321,0,A00,330.25,01015
182,01,017,2016,321,0,A00,120.75,01017
183,01,019,2016,321,0,A00,13.5,01019
184,01,021,2016,321,0,A00,431.0,01021
185,01,023,2016,321,0,A00,84.0,01023
186,01,025,2016,321,0,A00,822.0,01025
187,01,027,2016,321,0,A00,14.25,01027
188,01,029,2016,321,0,A00,0.0,01029
189,01,031,2016,321,0,A00,,01031
190,01,033,2016,321,0,A00,408.25,01033
191,01,035,2016,321,0,A00,,01035
192,01,037,2016,321,0,A00,,01037
193,01,039,2016,321,0,A00,,01039
194,01,041,2016,321,0,A00,,01041
195,01,043,2016,321,0,A00,290.5,01043
196,01,047,2016,321,0,A00,329.25,01047
197,01,049,2016,321,0,A00,92.75,01049
198,01,051,2016,321,0,A00,44.5,01051
199,01,053,2016,321,0,A00,476.5,01053
200,01,055,2016,321,0,A00,18.333333333333332,01055
201,01,057,2016,321,0,A00,220.5,01057
202,01,059,2016,321,0,A00,235.33333333333334,01059
203,01,063,2016,321,0,A00,,01063
204,01,065,2016,321,0,A00,410.0,01065
205,01,067,2016,321,0,A00,203.25,01067
206,01,069,2016,321,0,A00,,01069
207,01,071,2016,321,0,A00,245.25,01071
208,01,073,2016,321,0,A00,176.5,01073
209,01,075,2016,321,0,A00,166.5,01075
210,01,077,2016,321,0,A00,147.0,01077
211,01,079,2016,321,0,A00,,01079
212,01,081,2016,321,0,A00,261.0,01081
213,01,083,2016,321,0,A00,9.0,01083
214,01,085,2016,321,0,A00,,01085
215,01,087,2016,321,0,A00,,01087
216,01,089,2016,321,0,A00,177.75,01089
217,01,091,2016,321,0,A00,340.25,01091
218,01,093,2016,321,0,A00,850.0,01093
219,01,095,2016,321,0,A00,377.5,01095
220,01,097,2016,321,0,A00,384.75,01097
221,01,099,2016,321,0,A00,383.0,01099
222,01,101,2016,321,0,A00,244.0,01101
223,01,103,2016,321,0,A00,549.25,01103
224,01,107,2016,321,0,A00,591.75,01107
225,01,109,2016,321,0,A00,164.25,01109
226,01,111,2016,321,0,A00,,01111
227,01,113,2016,321,0,A00,213.33333333333334,01113
228,01,115,2016,321,0,A00,,01115
229,01,117,2016,321,0,A00,283.25,01117
230,01,119,2016,321,0,A00,106.0,01119
231,01,121,2016,321,0,A00,82.75,01121
232,01,123,2016,321,0,A00,,01123
233,01,125,2016,321,0,A00,1064.0,01125
234,01,127,2016,321,0,A00,216.25,01127
235,01,129,2016,321,0,A00,,01129
236,01,131,2016,321,0,A00,63.75,01131
237,01,133,2016,321,0,A00,2019.25,01133
238,01,001,2016,322,0,A00,,01001
239,01,003,2016,322,0,A00,219.25,01003
240,01,013,2016,322,0,A00,0.0,01013
241,01,015,2016,322,0,A00,147.5,01015
242,01,017,2016,322,0,A00,,01017
243,01,021,2016,322,0,A00,,01021
244,01,023,2016,322,0,A00,,01023
245,01,025,2016,322,0,A00,593.0,01025
246,01,033,2016,322,0,A00,,01033
247,01,039,2016,322,0,A00,,01039
248,01,043,2016,322,0,A00,451.75,01043
249,01,047,2016,322,0,A00,,01047
250,01,049,2016,322,0,A00,57.25,01049
251,01,053,2016,322,0,A00,,01053
252,01,063,2016,322,0,A00,,01063
253,01,067,2016,322,0,A00,0.0,01067
254,01,069,2016,322,0,A00,,01069
255,01,071,2016,322,0,A00,366.5,01071
256,01,073,2016,322,0,A00,133.25,01073
257,01,077,2016,322,0,A00,,01077
258,01,079,2016,322,0,A00,,01079
259,01,081,2016,322,0,A00,148.75,01081
260,01,083,2016,322,0,A00,94.25,01083
261,01,089,2016,322,0,A00,229.75,01089
262,01,091,2016,322,0,A00,418.25,01091
263,01,093,2016,322,0,A00,,01093
264,01,095,2016,322,0,A00,,01095
265,01,097,2016,322,0,A00,718.0,01097
266,01,099,2016,322,0,A00,,01099
267,01,101,2016,322,0,A00,217.25,01101
268,01,103,2016,322,0,A00,,01103
269,01,113,2016,322,0,A00,,01113
270,01,119,2016,322,0,A00,183.66666666666666,01119
271,01,121,2016,322,0,A00,265.75,01121
272,01,123,2016,322,0,A00,0.0,01123
273,01,125,2016,322,0,A00,112.5,01125
274,01,131,2016,322,0,A00,,01131
275,01,001,2016,323,0,A00,,01001
276,01,003,2016,323,0,A00,105.25,01003
277,01,005,2016,323,0,A00,0.0,01005
278,01,009,2016,323,0,A00,,01009
279,01,013,2016,323,0,A00,,01013
280,01,015,2016,323,0,A00,17.0,01015
281,01,017,2016,323,0,A00,,01017
282,01,019,2016,323,0,A00,,01019
283,01,021,2016,323,0,A00,,01021
284,01,023,2016,323,0,A00,0.0,01023
285,01,031,2016,323,0,A00,8.5,01031
286,01,033,2016,323,0,A00,28.0,01033
287,01,039,2016,323,0,A00,,01039
288,01,043,2016,323,0,A00,54.5,01043
289,01,045,2016,323,0,A00,5.0,01045
290,01,047,2016,323,0,A00,8.0,01047
291,01,049,2016,323,0,A00,44.0,01049
292,01,051,2016,323,0,A00,42.5,01051
293,01,053,2016,323,0,A00,,01053
294,01,055,2016,323,0,A00,11.75,01055
295,01,059,2016,323,0,A00,,01059
296,01,061,2016,323,0,A00,,01061
297,01,065,2016,323,0,A00,,01065
298,01,067,2016,323,0,A00,0.0,01067
299,01,069,2016,323,0,A00,65.25,01069
300,01,071,2016,323,0,A00,,01071
301,01,073,2016,323,0,A00,1344.25,01073
302,01,075,2016,323,0,A00,,01075
303,01,077,2016,323,0,A00,32.0,01077
